Days,L15,L16,L17,L18,L19,L20,L21,L22,L23,L24,L25,L26
23/10/2018 00:00,359.178216,533.4205348,1541.983874,1583.441085,413.7562705,1298.846696,1118.721224,1379.208961,214.594483,108.5484062,1018.786842,250.4904001
23/10/2018 01:00,314.7799849,958.854275,1126.326675,1986.696036,459.8679844,1524.386353,1321.899302,1238.628587,118.8522009,133.0380226,959.2546221,266.7701124
23/10/2018 02:00,234.8332859,1019.412658,1822.814038,2185.431829,669.7318155,1810.521233,1130.819316,1455.410385,170.3152253,178.0451345,829.533405,198.7904788
23/10/2018 03:00,133.4611858,781.1581322,1270.811021,1852.689711,414.5561295,1560.085405,1282.487834,1127.161408,385.7747508,110.1963767,727.3246293,136.5794378
23/10/2018 04:00,84.13798806,688.1932506,1046.866054,2327.845433,408.8193553,1710.050501,1528.7508,1053.714565,125.1489637,84.70177965,683.667465,139.3561553
23/10/2018 05:00,83.21975381,774.5840249,997.9073941,1823.61875,264.6204031,1767.957013,1607.700617,1079.977086,120.0305374,46.14523736,656.3497494,175.5379967
23/10/2018 06:00,65.89541012,754.255244,885.1464526,1778.008616,436.3402571,2039.144528,1942.070561,1575.20491,327.0068126,56.69755047,649.0797459,208.493015
23/10/2018 07:00,47.67841529,597.2299384,1346.836821,1769.864576,330.7556799,1898.135141,1660.339487,1228.281446,220.4739654,92.84665085,427.3459557,210.6320712
23/10/2018 08:00,67.19507339,799.180189,1441.196221,1803.740982,347.2345094,1872.720621,1656.562889,1194.950181,148.1313072,81.82045214,292.2175984,260.3054355
23/10/2018 09:00,1110.4725,879.7214712,2660.733687,2013.311366,458.7069874,1637.61153,1700.086546,1119.759395,207.2307329,105.5423618,332.8769959,281.925818
23/10/2018 10:00,1827.605255,704.7709732,3132.960782,1808.802132,504.1138183,1623.696946,1902.452303,1219.18823,175.9040825,129.0922121,361.7249717,311.5721504
23/10/2018 11:00,2328.231776,663.6853327,4267.993978,1697.676294,436.4784474,1736.875511,1839.80432,1316.788394,133.9746612,158.6647593,437.6318928,316.4860109
23/10/2018 12:00,2439.346201,565.2387091,4000.039273,1627.373512,468.3674612,1967.589285,1788.129795,786.8604438,145.0523649,178.3776385,484.2385547,270.2741719
23/10/2018 13:00,2430.211132,303.2113488,3842.512779,1599.512224,652.9082684,2054.892076,1691.916463,2012.509819,192.0665373,175.5310137,475.592719,237.1671179
23/10/2018 14:00,2505.236483,256.3531243,4642.101942,2015.689856,941.1717949,2160.055655,1775.127453,3908.609157,194.7920643,249.7397688,509.0425099,299.4821495
23/10/2018 15:00,2238.851586,479.8411856,3844.81926,2300.260313,1186.012598,2102.512345,1783.716515,2346.497228,130.6589115,152.4583297,627.845641,286.7757639
23/10/2018 16:00,1862.746256,626.0360275,4028.089498,2241.737259,1165.122264,1792.894455,1638.08213,3648.721057,128.3124277,117.4162282,717.4431754,340.9532859
23/10/2018 17:00,1614.849531,886.9314805,3901.520793,2717.899622,1287.230476,2238.753498,1964.059576,3353.778044,146.2377699,88.30820117,721.6747752,360.0329771
23/10/2018 18:00,1031.996192,939.7916276,4234.99127,2342.22931,1184.080488,2297.078452,2094.382051,3459.741154,152.7911809,510.9689245,446.7569533,352.0125255
23/10/2018 19:00,808.0054367,885.9115396,4555.727247,2514.754931,1044.193705,2005.503798,1890.768182,3216.739268,171.4107004,196.0163927,438.7386849,312.5945849
23/10/2018 20:00,975.0821714,719.9881753,2798.203615,2068.325028,1092.717874,1771.725312,1836.688143,3814.467114,200.9006325,139.0305497,359.9029796,313.3743772
23/10/2018 21:00,966.3183789,635.655604,4869.417983,2016.480054,1125.445994,1337.520544,1569.437142,3067.032209,134.2792138,182.5233508,397.11567,366.9315105
23/10/2018 22:00,869.2359256,824.6255121,2882.127344,2251.073717,923.672084,1346.117456,1690.930411,2010.453685,419.8812984,151.8343483,320.5714325,355.309042
23/10/2018 23:00,729.9311406,904.2549546,2071.408198,2185.282559,891.455257,1577.704251,1881.518289,1764.838349,212.0546466,152.5323778,290.9116659,391.6156521
24/10/2018 00:00,694.313849,973.9356288,2155.522004,2631.347881,925.704339,1693.66971,1908.268127,1386.354534,296.3798613,80.07619519,296.5142266,496.8772934
24/10/2018 01:00,658.2145885,1193.304389,2141.052812,2559.602493,1144.074822,1439.989274,1677.762694,1639.813815,355.1745873,118.0025969,341.9773994,354.0069628
24/10/2018 02:00,670.7849314,1162.387056,1906.717091,2529.77303,1510.07407,1566.09098,1826.427514,2890.808164,684.8281035,82.84009112,312.3065371,380.9445492
24/10/2018 03:00,542.7907666,1086.944941,1700.373759,2566.589449,1593.822429,1413.605974,1554.272255,2400.222819,322.9397662,78.45052647,306.4500345,373.4642623
24/10/2018 04:00,468.4898639,960.1176223,1649.776744,2822.180767,1321.954326,1374.930322,1552.364605,1777.694734,254.9004326,134.6008863,292.6873833,313.6316804
24/10/2018 05:00,394.7033961,977.2515261,1668.546454,2880.125013,1371.741793,1576.175669,1795.253582,1482.375521,206.2178229,129.3106999,322.7828434,254.5696428
24/10/2018 06:00,379.2050309,976.7747734,2951.046661,2539.567282,1039.607412,2063.212213,2263.327291,1085.937497,224.8913436,131.2849276,312.9515667,295.8120877
24/10/2018 07:00,327.8626198,833.4841139,2431.172246,2290.096972,914.6950054,1878.24424,2283.36103,1038.562758,147.1256894,160.3069027,440.7325738,330.4851614
24/10/2018 08:00,215.7201892,977.7368082,3526.040397,2416.280974,864.5394718,2114.079361,2561.449857,1078.553875,159.3777116,211.8774806,597.0123963,333.7175677
24/10/2018 09:00,221.5506564,979.4607459,1633.410336,2558.45233,840.0349276,2239.308963,2664.974494,1240.438379,202.0840842,191.4992473,443.7551846,298.1726105
24/10/2018 10:00,256.3366613,1004.906567,1475.186057,2727.338503,1152.177841,2181.87105,2413.987277,1974.822555,314.8651264,164.5993963,291.2459618,328.4664703
24/10/2018 11:00,288.5752158,1070.285652,1394.03033,3390.252912,1292.279944,2241.817174,2410.800139,2587.106228,232.6578573,126.3421084,297.3980929,270.4860365
24/10/2018 12:00,304.079204,652.7572266,3742.200928,3477.385277,1287.20764,2179.680929,2555.608529,2455.244197,230.3313731,107.9114215,423.1117575,393.4302828
24/10/2018 13:00,497.1137859,743.9561141,2863.582178,3313.484874,1019.553067,1888.175297,2170.266223,1964.041773,388.8212463,97.32914695,704.1342785,280.5079237
24/10/2018 14:00,749.933889,871.3644908,2868.620585,3583.288756,908.758851,1892.096153,2121.5544,1742.439154,379.1727041,90.11161,827.5177027,356.3052189
24/10/2018 15:00,850.9268443,848.8477125,3172.476108,3397.797125,948.9341389,1845.216432,2055.247678,1728.725983,346.2074672,94.87702412,1113.267415,352.2481781
24/10/2018 16:00,981.0644924,1251.144352,3145.399912,3291.458125,837.352401,1311.655605,1875.174705,1942.708764,318.7071883,76.95038615,1131.715102,281.1347864
24/10/2018 17:00,716.6780137,986.6253878,2381.561656,3377.753202,1029.570297,1562.318643,1962.317263,1953.570883,382.9960459,114.6349275,1206.195524,155.4757292
24/10/2018 18:00,559.7544897,1006.220944,3014.045669,3089.343993,1116.861978,1608.634266,2109.577531,1427.804198,460.5765174,284.9285682,1135.028583,173.080832
24/10/2018 19:00,405.2236126,759.3111131,2492.200726,2301.452148,651.6359506,1974.339342,3745.964732,2312.40448,350.0724569,341.5940996,1215.117216,171.0499033
24/10/2018 20:00,0,0,0,0,943.3023878,1893.493759,6639.965905,5077.608993,371.971901,305.4998512,1141.912373,177.799966
24/10/2018 21:00,0,0,0,0,966.4457455,1711.774095,5377.333714,5065.489691,694.7293041,161.6205976,969.5542981,321.2368405
24/10/2018 22:00,0,0,0,0,1022.091026,3486.954303,4752.798312,5111.493448,499.0634686,150.8232135,1110.50842,232.4236576
24/10/2018 23:00,21.2795955,108.3981067,419.808793,691.842102,1076.645168,2679.13946,4211.085055,4262.3729,434.2242926,78.94881134,1111.626872,203.4882981
25/10/2018 00:00,135.1126088,948.1560181,2192.514925,3255.546485,597.1415679,1701.965382,2150.594586,1364.426102,419.5184497,98.49441901,925.8204684,201.7653807
25/10/2018 01:00,254.5332719,733.5113447,3394.943512,2950.911881,608.7240991,2019.996743,2598.133251,1787.044199,477.409022,72.66489031,1133.733587,194.9479885
25/10/2018 02:00,360.6893596,862.9440792,3469.678296,3194.201002,630.2926554,2062.722907,2960.142937,1539.604337,499.82908,70.06247788,1188.875306,212.1313105
25/10/2018 03:00,380.8403818,667.1194553,2866.019502,2913.55819,697.0162995,1488.691627,2064.603281,1328.245398,338.0529489,230.1281635,844.442745,557.6508558
25/10/2018 04:00,394.4838525,669.4706672,2213.54638,3145.839347,697.9441866,1539.05298,2330.490441,1440.726946,171.0445066,161.4653108,911.2298244,315.4961312
25/10/2018 05:00,220.587655,762.6347249,1460.387534,2592.266092,729.8878939,1589.015786,2184.794263,1867.943459,116.3213466,133.9081819,914.8554451,270.6809157
25/10/2018 06:00,109.3775732,745.6481067,2023.906292,2368.720785,890.7728678,1761.85542,2158.472824,1409.811108,87.96525544,185.642707,885.512712,321.8476354
25/10/2018 07:00,244.198499,983.9479193,3756.439734,2670.831655,624.3264945,1472.737422,2446.773299,1543.311355,109.2498362,250.5560524,988.304225,175.9234314
25/10/2018 08:00,305.5864049,682.6883881,2050.337508,2502.914575,532.5148177,1528.384851,2383.095884,1347.402844,284.9767401,269.6586488,1054.240075,207.7561544
25/10/2018 09:00,341.778393,848.3006013,4256.084151,3114.542784,690.3975765,1924.643402,2762.75002,1616.986405,190.8565631,209.6733103,890.4683839,233.513728
25/10/2018 10:00,402.4072451,824.4457724,3553.266931,2933.008111,615.0370572,1846.642227,2316.953597,1620.5829,149.7049401,475.2957679,779.722405,212.4176157
25/10/2018 11:00,412.6590145,756.3287301,2971.331173,3727.765721,563.729441,1560.295528,1957.464954,1192.345044,179.7329676,229.0882322,761.933915,167.3145226
25/10/2018 12:00,541.2266566,538.2380015,1653.844574,2862.221124,491.2384861,1302.629113,1650.494257,1191.908134,233.0925148,185.0733035,774.7922629,211.6267936
25/10/2018 13:00,897.3948704,698.3646511,2018.739473,2748.090188,671.291964,1182.260027,1496.000659,1523.310158,350.1566249,107.0659174,700.0505677,257.6379388
25/10/2018 14:00,1558.398345,771.3670915,3190.291441,3006.878094,866.3478642,1434.368957,1863.809114,1533.267431,470.4743084,156.6084357,728.9091552,218.2668278
25/10/2018 15:00,2287.563987,668.0292969,4689.677687,2561.228883,919.9765,1181.778748,1575.76366,1610.816962,395.1239853,247.2962794,785.5689537,255.7171531
25/10/2018 16:00,2362.836593,679.6631552,4989.000038,2135.679082,1012.814799,1063.958176,1362.719509,1710.295429,315.8682802,334.4811248,688.1932642,197.3190302
25/10/2018 17:00,2002.765683,575.3490239,4743.282769,2566.452707,818.2159151,1058.508952,1377.449005,1655.176625,199.9962244,221.2463197,415.2896107,318.8664569
25/10/2018 18:00,2110.916763,664.6049216,3865.809371,2521.892517,697.8224258,1049.692077,1393.613417,1555.723797,173.6644318,317.6037715,670.9063685,413.9287509
25/10/2018 19:00,1727.168262,452.6037979,4913.515454,2488.511473,824.4759973,1136.855525,1319.610573,1625.716994,151.250937,258.8574201,846.6084169,432.1636192
25/10/2018 20:00,1765.876228,433.9991273,4231.623235,2881.971257,792.0275785,1075.657625,1489.857759,1223.66682,175.7491726,252.5837936,1306.483848,437.213108
25/10/2018 21:00,1693.943078,488.7748899,3787.358926,2842.228287,787.2446465,1257.694882,1336.083735,1815.434022,95.29881464,227.5145165,1046.575571,531.9398641
25/10/2018 22:00,1170.931212,664.2353023,3064.079638,3158.593017,1186.059585,1152.594336,1514.469338,3075.717797,152.530734,126.9087942,1203.279647,462.9176092
25/10/2018 23:00,1043.520739,1406.332117,3854.951002,4156.352326,913.6266482,1116.395701,1366.242444,2372.440062,316.2690478,279.8771273,1032.512759,359.7037556
26/10/2018 00:00,855.3466351,1026.490828,4837.50806,3887.58639,1254.249474,1190.253941,1423.501633,3131.606345,251.4430643,301.7939512,991.519997,482.2072369
26/10/2018 01:00,955.3782519,593.7195235,4504.790804,3629.740664,1315.437877,1175.639113,1649.354491,2453.290605,210.7774384,161.8667819,976.687258,438.8329183
26/10/2018 02:00,762.4522303,864.843713,2552.252138,3715.535768,1069.283597,1366.267693,1447.120512,1843.256626,188.2347305,241.2072041,1205.328475,281.8935747
26/10/2018 03:00,685.5713978,683.1145942,1721.862346,3020.993544,978.7085878,1152.857753,1367.490126,1868.136297,188.8883753,199.3372299,1283.474063,225.0563702
26/10/2018 04:00,675.9891558,754.0816048,2060.776632,3533.403728,975.5113848,1192.086562,1678.464733,1807.130341,493.5252132,155.0828559,1221.445421,270.3614839
26/10/2018 05:00,1017.388871,520.1138261,3917.189681,2917.186275,1107.574261,1443.186585,1824.68832,2167.673917,348.9023125,231.9071307,1097.969274,229.401084
26/10/2018 06:00,2639.645973,396.9358763,5423.212593,2849.92758,1183.070316,1390.155951,1741.313479,2165.02373,289.4922115,117.536475,993.0165061,221.9144316
26/10/2018 07:00,2401.173053,297.2351615,5224.888726,1711.025836,1158.909533,1357.045966,1824.61659,1712.67157,290.1582369,100.9448999,923.4267865,253.3902802
26/10/2018 08:00,2736.476954,378.2165329,6146.005012,2029.909874,1133.647832,1534.264724,2128.575751,1756.511982,283.4549563,83.09505232,863.3976875,197.1637728
26/10/2018 09:00,2907.750756,675.1735216,4652.380583,2254.036634,961.2544807,1376.384955,2034.829179,1594.611948,413.8522717,119.8002632,1338.037055,222.1450901
26/10/2018 10:00,2786.370351,463.8438511,3579.418228,1958.594637,1138.064159,1435.117937,2119.592392,2149.301731,205.8366826,192.2522451,1767.452141,300.0677802
26/10/2018 11:00,2470.435037,414.907877,3540.744327,2397.571562,963.3557294,1734.224302,1959.307085,1274.853053,170.4756771,127.8945818,2073.360054,240.4238334
26/10/2018 12:00,2204.297408,299.5959573,3923.991312,1600.850181,1006.805102,1772.116587,1963.664951,1350.474822,183.9236255,138.4615288,2134.42978,276.7327512
26/10/2018 13:00,2180.701558,278.6587825,3541.576331,1733.154735,1057.280479,1503.116149,1789.916751,1612.616707,290.4835118,96.35028115,1668.238327,309.4080089
26/10/2018 14:00,2314.742235,419.6875161,3328.634621,1607.847746,1183.364018,1449.59494,1697.898033,1943.843631,255.189286,89.41786369,1891.62916,317.167916
26/10/2018 15:00,2037.090935,595.1458694,3670.214844,2375.950151,1345.716653,1529.071914,1717.755163,2025.521063,252.2730373,189.0399751,1901.239404,340.9884797
26/10/2018 16:00,799.3861554,527.9658096,2298.838694,2676.643717,1525.088881,1512.572661,1700.897679,2109.914045,230.108015,135.5242311,1210.831578,485.6539477
26/10/2018 17:00,535.0843144,506.8761388,2266.4753,2051.425673,1356.726518,1769.198184,2222.940444,1860.34589,220.6456189,115.5070348,1018.195184,376.7503486
26/10/2018 18:00,557.7437616,598.631383,2107.351765,2209.770477,1394.848131,1566.26743,1795.763144,1874.677585,204.2871498,148.3940186,903.9579209,263.0357679
26/10/2018 19:00,574.6850003,784.1987345,1990.303912,2356.664909,833.2578101,1436.489219,1666.401982,1335.505954,255.114821,135.9522219,899.0239977,375.1168848
26/10/2018 20:00,569.5872017,1695.132682,2048.033,3647.186617,876.0880941,1229.86394,1538.195964,1303.24202,190.7560819,159.6307465,1000.521285,429.6107125
26/10/2018 21:00,739.7965717,688.055623,2155.587429,2255.805506,802.8429559,1195.552094,1463.089836,1378.823861,186.3575658,87.95506525,1352.375771,171.2000605
26/10/2018 22:00,609.3071622,641.2951057,2021.828204,2324.855845,926.1939372,1220.936809,1345.188568,1544.050321,175.369991,177.6680113,1281.788356,150.5829199
26/10/2018 23:00,669.1794351,1257.756832,1704.444771,2892.063044,828.9445584,1184.970415,1295.461403,1288.315747,187.9475461,158.5348507,1299.220885,176.4630979
27/10/2018 00:00,543.5770725,767.4704925,1906.455017,2727.587793,1209.890085,1176.906211,1320.587354,1143.104454,434.4478085,105.0931484,974.3661788,189.9241358
27/10/2018 01:00,600.0102707,752.575403,1679.199064,2318.72406,1099.946577,1168.367637,1207.039318,1254.457764,155.0019759,149.9138428,930.8557603,175.8410404
27/10/2018 02:00,685.9745812,1133.918385,2257.420695,2901.459519,1004.232164,1174.352241,1439.787021,1253.520522,215.9679942,130.8814285,917.7170598,158.9319883
27/10/2018 03:00,772.8384079,1041.031123,2172.452013,3166.899604,1016.000717,1365.487069,1682.985995,1487.667674,241.9310313,176.6264006,916.8931481,140.43892
27/10/2018 04:00,679.071489,1076.633116,1764.907298,2576.684408,1082.743815,1309.103176,1614.925459,1595.601274,242.7394296,257.1523299,1096.866111,124.446694
27/10/2018 05:00,669.9316028,1444.440367,2502.531629,2997.882896,1060.301387,1314.680302,1578.578795,1731.938297,286.9985073,140.7336426,1029.676393,418.5627975
27/10/2018 06:00,431.9768074,1147.777657,2016.378751,2914.237916,964.0088402,1185.369847,1384.102353,1505.509438,315.9064021,97.86187795,882.0002475,205.3455108
27/10/2018 07:00,451.9275949,1121.2772,3103.15187,2852.099572,873.1170199,1200.23606,1421.263593,1133.776714,349.0244718,179.9892464,792.6301121,141.4094369
27/10/2018 08:00,377.8906745,906.9337578,3204.866621,2583.143763,1259.149236,1300.704958,1432.857475,1551.019781,271.0851824,351.3253867,666.6132239,162.0360956
27/10/2018 09:00,576.8536682,1043.463319,3544.116656,3348.879537,1070.250232,1161.952814,1287.401362,1012.263481,180.3738285,144.6468731,442.1852632,161.1313417
27/10/2018 10:00,647.2435505,690.081976,3376.64752,2695.197384,908.9784085,1162.47377,1227.755495,1234.149181,159.9565552,258.8635469,517.4608366,309.1744733
27/10/2018 11:00,646.4094471,420.2717624,3601.903704,2122.46631,1075.639328,1178.407362,1240.240117,1726.08114,184.3052768,132.3358491,683.5092791,533.5629252
27/10/2018 12:00,547.3435313,433.3610049,3285.536844,2717.41819,1097.599928,1294.023353,1546.090992,1746.518719,235.6632967,122.5945714,959.9251778,306.9020126
27/10/2018 13:00,409.5367509,385.4891999,2346.680908,2131.06566,1175.942535,1976.656244,2705.059845,1538.159662,214.1276746,180.5936446,1480.804538,350.1364564
27/10/2018 14:00,438.5766552,768.4651746,2457.686341,3034.119002,1200.754454,1727.198116,1869.770649,1533.810085,260.2930312,154.9356076,1360.869857,174.08991
27/10/2018 15:00,262.5524159,593.7193822,1446.273257,2223.594135,1128.200136,1594.461053,1776.987673,1605.032693,204.3336161,101.3063988,1175.4371,314.3586113
27/10/2018 16:00,322.7208642,506.002398,1551.335218,2608.692546,1085.63404,1246.069184,1428.269179,1345.081371,171.7109288,148.0641135,982.7226881,252.4111176
